11233,upfacedepth_r,28,29,2,59,119.14,4.13
11234,upfacedepth_r,28,29,3,87,121.04,5.43
11235,upfacedepth_l,28,29,2,57,119.03,4.11
11236,upfacedepth_l,28,29,3,85,120.96,5.36
11237,midfacedepth_r,28,29,2,59,124.04,4.5
11238,midfacedepth_r,28,29,3,87,126.55,5.87
11239,midfacedepth_l,28,29,2,57,123.58,4.31
11240,midfacedepth_l,28,29,3,85,126.17,5.87
11241,lowfacedepth_r,28,29,2,59,139.84,6.28
11242,lowfacedepth_r,28,29,3,87,143.34,8.1
11243,lowfacedepth_l,28,29,2,57,139.16,6.17
11244,lowfacedepth_l,28,29,3,85,142.87,8.24
11245,morphfaceheight,28,29,2,60,118.91,5.81
11246,morphfaceheight,28,29,3,88,120.91,6.76
11247,upfaceheight,28,29,2,60,74.35,4.46
11248,upfaceheight,28,29,3,88,75.24,4.64
11249,lowfaceheight,28,29,2,60,67.02,4.9
11250,lowfaceheight,28,29,3,88,68.72,5.63
11251,incanthwidth,28,29,2,60,31.06,2.92
11252,incanthwidth,28,29,3,88,31.57,2.95
11253,outcanthwidth,28,29,2,58,85.46,3.85
11254,outcanthwidth,28,29,3,86,86.57,4.04
11255,palpfislength_r,28,29,2,58,28.05,1.74
11256,palpfislength_r,28,29,3,86,28.37,1.8
11257,palpfislength_l,28,29,2,58,27.87,2.1
11258,palpfislength_l,28,29,3,86,28.06,2
11259,nasalwidth,28,29,2,60,32.53,2.18
11260,nasalwidth,28,29,3,88,33.68,2.94
11261,subnasalwidth,28,29,2,60,17.16,2.15
11262,subnasalwidth,28,29,3,88,17.51,2.35
11263,nasalpro,28,29,2,60,20.3,1.95
11264,nasalpro,28,29,3,88,20.61,2.12
11265,nasalalalength_r,28,29,2,60,31.43,1.67
11266,nasalalalength_r,28,29,3,88,32.91,3.04
11267,nasalalalength_l,28,29,2,60,31.41,1.57
11268,nasalalalength_l,28,29,3,88,32.89,2.92
11269,nasalheight,28,29,2,60,54.48,3.73
11270,nasalheight,28,29,3,88,54.82,4.03
11271,nasalbdglength,28,29,2,60,46.91,3.93
11272,nasalbdglength,28,29,3,88,47.67,4.34
11273,labfiswidth,28,29,2,60,47.86,3.25
11274,labfiswidth,28,29,3,88,48.86,3.93
11275,philwidth,28,29,2,60,11.69,1.48
11276,philwidth,28,29,3,88,12.09,1.67
11277,phillength,28,29,2,60,14.59,2.31
11278,phillength,28,29,3,88,15.13,2.55
11279,uplipheight,28,29,2,60,20.69,2.46
11280,uplipheight,28,29,3,88,21.35,2.61
11281,lowlipheight,28,29,2,60,17.84,1.86
11282,lowlipheight,28,29,3,88,18.02,2.08
11283,upvermheight,28,29,2,60,7.26,1.33
11284,upvermheight,28,29,3,88,7.39,1.35
11285,lowvermheight,28,29,2,60,8.2,2.02
11286,lowvermheight,28,29,3,88,8.25,1.94
11287,cutlowlipheight,28,29,2,60,11.36,1.98
11288,cutlowlipheight,28,29,3,88,11.55,2.2
11289,maxcranwidth,5,6,2,20,139.6,3.68
11290,maxcranwidth,5,6,3,45,141.56,4.68
11291,minfrntwidth,5,6,2,21,93.43,11.19
11292,minfrntwidth,5,6,3,46,94.63,8.91
11293,maxfacewidth,5,6,2,20,114.95,4.89
11294,maxfacewidth,5,6,3,45,117.27,4.97
11295,mandwidth,5,6,2,21,79.9,5.94
11296,mandwidth,5,6,3,46,82.46,6.11
11297,maxcranlength,5,6,2,21,172.19,6.21
11298,maxcranlength,5,6,3,45,175.82,6.99
11299,cranbasewidth,5,6,2,20,123.67,3.75
11300,cranbasewidth,5,6,3,45,126.97,5.04
11301,upfacedepth_r,5,6,2,20,103.76,3.97
11302,upfacedepth_r,5,6,3,45,106.04,4.73
11303,upfacedepth_l,5,6,2,20,103.64,3.8
11304,upfacedepth_l,5,6,3,45,106.04,5.17
11305,midfacedepth_r,5,6,2,20,105.12,4.55
11306,midfacedepth_r,5,6,3,45,107.43,4.89
11307,midfacedepth_l,5,6,2,20,104.5,4.33
11308,midfacedepth_l,5,6,3,45,107.21,5.47
11309,lowfacedepth_r,5,6,2,20,113.61,4.32
11310,lowfacedepth_r,5,6,3,44,115.87,4.89
11311,lowfacedepth_l,5,6,2,20,113.22,4.11
11312,lowfacedepth_l,5,6,3,44,115.69,5.5
11313,morphfaceheight,5,6,2,21,95.43,3.67
11314,morphfaceheight,5,6,3,45,98.05,5.36
11315,upfaceheight,5,6,2,21,59.25,2.97
11316,upfaceheight,5,6,3,46,61.16,4.2
11317,lowfaceheight,5,6,2,21,54.95,3.25
11318,lowfaceheight,5,6,3,45,56.81,3.76
11319,incanthwidth,5,6,2,21,28.98,2.65
11320,incanthwidth,5,6,3,46,29.12,2.75
11321,outcanthwidth,5,6,2,20,75.23,3.67
11322,outcanthwidth,5,6,3,44,76.16,3.65
11323,palpfislength_r,5,6,2,20,24.15,1.91
11324,palpfislength_r,5,6,3,44,24.3,1.63
11325,palpfislength_l,5,6,2,21,23.62,1.87
11326,palpfislength_l,5,6,3,45,24.13,1.77
11327,nasalwidth,5,6,2,21,27.32,1.57
11328,nasalwidth,5,6,3,46,27.9,2.07
11329,subnasalwidth,5,6,2,21,14.59,2.28
11330,subnasalwidth,5,6,3,46,15.17,2.32
11331,nasalpro,5,6,2,21,15.02,1.52
11332,nasalpro,5,6,3,46,15.03,1.31
11333,nasalalalength_r,5,6,2,21,22.95,1.22
11334,nasalalalength_r,5,6,3,46,23.35,1.46
11335,nasalalalength_l,5,6,2,21,23.05,1.39
11336,nasalalalength_l,5,6,3,46,23.58,1.55
11337,nasalheight,5,6,2,21,42.65,2.79
11338,nasalheight,5,6,3,46,43.81,3.77
11339,nasalbdglength,5,6,2,21,34.35,2.63
11340,nasalbdglength,5,6,3,46,35.71,3.52
11341,labfiswidth,5,6,2,21,37.31,3.96
11342,labfiswidth,5,6,3,46,37.33,3.48
11343,philwidth,5,6,2,21,9.47,1.11
11344,philwidth,5,6,3,46,9.51,1.54
11345,phillength,5,6,2,21,12.19,1.77
11346,phillength,5,6,3,46,12.96,1.98
11347,uplipheight,5,6,2,21,17.26,1.73
11348,uplipheight,5,6,3,46,17.92,1.87
11349,lowlipheight,5,6,2,21,13.97,1.89
11350,lowlipheight,5,6,3,46,14.58,2.83
11351,upvermheight,5,6,2,21,6.6,1.38
11352,upvermheight,5,6,3,46,6.43,1.68
11353,lowvermheight,5,6,2,21,5.82,1.51
11354,lowvermheight,5,6,3,46,6.54,2.58
11355,cutlowlipheight,5,6,2,21,8.82,1.89
11356,cutlowlipheight,5,6,3,46,8.93,2.04
11357,maxcranwidth,30,31,1,37,152.89,4.51
11358,maxcranwidth,30,31,3,85,149.51,5.6
11359,minfrntwidth,30,31,1,36,108.69,9.37
11360,minfrntwidth,30,31,3,84,107.7,8.65
11361,maxfacewidth,30,31,1,34,138.56,4.86
11362,maxfacewidth,30,31,3,79,134.19,6.35
11363,maxcranlength,30,31,1,36,199.58,7.05
11364,maxcranlength,30,31,3,84,193.06,8.46
11365,cranbasewidth,30,31,1,37,148.88,5.44
11366,cranbasewidth,30,31,3,85,143.79,6.95
11367,upfacedepth_r,30,31,1,37,128.44,4.29
11368,upfacedepth_r,30,31,3,85,123.11,6.37
11369,upfacedepth_l,30,31,1,37,128.31,4.94
11370,upfacedepth_l,30,31,3,85,122.93,6.72
11371,midfacedepth_r,30,31,1,37,134.35,4.53
11372,midfacedepth_r,30,31,3,85,128.17,7.02
11373,midfacedepth_l,30,31,1,37,134.28,5.34
11374,midfacedepth_l,30,31,3,85,127.87,7.41
11375,lowfacedepth_r,30,31,1,34,153.32,5.77
11376,lowfacedepth_r,30,31,3,82,144.91,9.38
11377,lowfacedepth_l,30,31,1,34,153.06,5.85
11378,lowfacedepth_l,30,31,3,82,144.73,9.44
11379,morphfaceheight,30,31,1,34,129.85,6.74
11380,morphfaceheight,30,31,3,82,122.59,8.56
11381,upfaceheight,30,31,1,37,79.42,4.99
11382,upfaceheight,30,31,3,85,76,5.29
11383,lowfaceheight,30,31,1,34,75.18,4.69
11384,lowfaceheight,30,31,3,82,70.08,6.3
11385,incanthwidth,30,31,1,37,32.62,2.79
11386,incanthwidth,30,31,3,85,32.25,2.69
11387,outcanthwidth,30,31,1,37,88.82,3.48
11388,outcanthwidth,30,31,3,85,86.89,4.54
11389,palpfislength_r,30,31,1,37,28.9,1.8
11390,palpfislength_r,30,31,3,85,28.09,2.32
11391,palpfislength_l,30,31,1,37,28.51,1.98
11392,palpfislength_l,30,31,3,85,27.75,2.2
11393,nasalwidth,30,31,1,37,36.5,2.49
11394,nasalwidth,30,31,3,85,34.47,3.1
11395,subnasalwidth,30,31,1,37,20.22,2.08
11396,subnasalwidth,30,31,3,85,18.76,2.82
11397,nasalpro,30,31,1,37,21.2,1.87
11398,nasalpro,30,31,3,85,20.6,1.89
11399,nasalalalength_r,30,31,1,37,35.94,1.61
11400,nasalalalength_r,30,31,3,85,33.63,2.71
11401,nasalalalength_l,30,31,1,37,35.67,1.74
11402,nasalalalength_l,30,31,3,84,33.64,2.62
11403,nasalheight,30,31,1,37,57.32,3.95
11404,nasalheight,30,31,3,85,55.11,4.23
11405,nasalbdglength,30,31,1,37,50.46,3.66
11406,nasalbdglength,30,31,3,85,48.33,4.09
11407,labfiswidth,30,31,1,37,51.34,3.33
11408,labfiswidth,30,31,3,85,49.6,3.82
11409,philwidth,30,31,1,37,13.19,1.65
11410,philwidth,30,31,3,85,12.39,1.82
11411,phillength,30,31,1,37,17.09,2.4
11412,phillength,30,31,3,85,15.77,2.53
11413,uplipheight,30,31,1,37,23.36,2.58
11414,uplipheight,30,31,3,85,21.96,2.62
11415,lowlipheight,30,31,1,36,20.46,3.44
11416,lowlipheight,30,31,3,84,18.61,3.3
11417,upvermheight,30,31,1,37,7.49,1.54
11418,upvermheight,30,31,3,85,7.43,1.31
11419,lowvermheight,30,31,1,37,9.35,3.17
11420,lowvermheight,30,31,3,85,8.8,2.47
11421,cutlowlipheight,30,31,1,36,13.22,2.19
11422,cutlowlipheight,30,31,3,84,11.76,2.54
11423,maxcranwidth,5,6,1,25,143.12,4.88
11424,minfrntwidth,5,6,1,25,95.64,6.5
11425,maxfacewidth,5,6,1,25,119.12,4.28
11426,mandwidth,5,6,1,25,84.6,5.48
11427,maxcranlength,5,6,1,24,179,6.11
11428,cranbasewidth,5,6,1,25,129.6,4.37
11429,upfacedepth_r,5,6,1,25,107.87,4.56
11430,upfacedepth_l,5,6,1,25,107.96,5.37
11431,midfacedepth_r,5,6,1,25,109.28,4.4
11432,midfacedepth_l,5,6,1,25,109.38,5.38
11433,lowfacedepth_r,5,6,1,24,117.75,4.6
11434,lowfacedepth_l,5,6,1,24,117.75,5.73
11435,morphfaceheight,5,6,1,24,100.35,5.61
11436,upfaceheight,5,6,1,25,62.76,4.45
11437,lowfaceheight,5,6,1,24,58.45,3.45
11438,incanthwidth,5,6,1,25,29.24,2.87
11439,outcanthwidth,5,6,1,24,76.94,3.53
11440,palpfislength_r,5,6,1,24,24.43,1.39
11441,palpfislength_l,5,6,1,24,24.59,1.59
11442,nasalwidth,5,6,1,25,28.39,2.34
11443,subnasalwidth,5,6,1,25,15.65,2.28
11444,nasalpro,5,6,1,25,15.03,1.13
11445,nasalalalength_r,5,6,1,25,23.68,1.58
11446,nasalalalength_l,5,6,1,25,24.02,1.56
11447,nasalheight,5,6,1,25,44.78,4.25
11448,nasalbdglength,5,6,1,25,36.84,3.82
11449,labfiswidth,5,6,1,25,37.33,3.1
11450,philwidth,5,6,1,25,9.54,1.86
11451,phillength,5,6,1,25,13.61,1.94
11452,uplipheight,5,6,1,25,18.47,1.83
11453,lowlipheight,5,6,1,25,15.09,3.39
11454,upvermheight,5,6,1,25,6.3,1.91
11455,lowvermheight,5,6,1,25,7.15,3.12
11456,cutlowlipheight,5,6,1,25,9.02,2.19
11457,maxcranwidth,18,19,1,28,153.68,7.06
11458,minfrntwidth,18,19,1,28,110.89,6.6
11459,maxfacewidth,18,19,1,24,135.79,7.17
11460,mandwidth,18,19,1,28,100.89,6.71
11461,maxcranlength,18,19,1,28,199.79,6.41
11462,cranbasewidth,18,19,1,30,147.51,5.72
11463,upfacedepth_r,18,19,1,30,126.15,5.8
11464,upfacedepth_l,18,19,1,30,125.91,4.84
11465,midfacedepth_r,18,19,1,30,132.29,5.5
11466,midfacedepth_l,18,19,1,30,132.07,4.87
11467,lowfacedepth_r,18,19,1,29,148.41,6.69
11468,lowfacedepth_l,18,19,1,29,148.04,5.85
11469,morphfaceheight,18,19,1,29,125.48,8.07
11470,upfaceheight,18,19,1,30,77.19,5.29
11471,lowfaceheight,18,19,1,29,72.34,5.16
11472,incanthwidth,18,19,1,30,33.15,2.78
11473,outcanthwidth,18,19,1,30,90.22,4.38
11474,palpfislength_r,18,19,1,30,29.55,1.55
11475,palpfislength_l,18,19,1,30,29.14,1.72
11476,nasalwidth,18,19,1,30,37.01,2.24
11477,subnasalwidth,18,19,1,30,19,2.88
11478,nasalpro,18,19,1,30,21.29,2.61
11479,nasalalalength_r,18,19,1,30,35.27,2.21
11480,nasalalalength_l,18,19,1,30,35.85,2.18
11481,nasalheight,18,19,1,30,56.59,4.95
11482,nasalbdglength,18,19,1,30,49.63,4.72
11483,labfiswidth,18,19,1,30,49.78,4.25
11484,philwidth,18,19,1,30,13.52,1.98
11485,phillength,18,19,1,30,15.43,2.54
11486,uplipheight,18,19,1,30,21.79,2.33
11487,lowlipheight,18,19,1,29,19.45,3.37
11488,upvermheight,18,19,1,30,7.64,1.91
11489,lowvermheight,18,19,1,30,9.78,2.53
11490,cutlowlipheight,18,19,1,29,11.41,2.87
11491,maxcranwidth,26,27,2,62,144.98,4.91
11492,maxcranwidth,26,27,3,112,148.04,6.03
11493,minfrntwidth,26,27,2,62,107.23,9.37
11494,minfrntwidth,26,27,3,112,111.14,10.11
11495,maxfacewidth,26,27,2,58,129.74,5.19
11496,maxfacewidth,26,27,3,107,133.14,6.31
11497,mandwidth,26,27,2,61,95.39,7.88
11498,mandwidth,26,27,3,111,100.23,9.1
11499,maxcranlength,26,27,2,62,186.53,6.21
11500,maxcranlength,26,27,3,112,191.55,8.68
11501,cranbasewidth,26,27,2,64,138.26,4.27
11502,cranbasewidth,26,27,3,114,142.61,6.75
11503,upfacedepth_r,26,27,2,64,118.45,4.45
11504,upfacedepth_r,26,27,3,114,121.69,6.02
11505,upfacedepth_l,26,27,2,64,118.44,4.3
11506,upfacedepth_l,26,27,3,114,121.62,5.95
11507,midfacedepth_r,26,27,2,64,122.71,4.39
11508,midfacedepth_r,26,27,3,114,126.69,6.41
11509,midfacedepth_l,26,27,2,64,122.32,4.31
11510,midfacedepth_l,26,27,3,114,126.17,6.26
11511,lowfacedepth_r,26,27,2,63,137.44,5.25
11512,lowfacedepth_r,26,27,3,110,143.83,9.25
11513,lowfacedepth_l,26,27,2,63,137.29,5.15
11514,lowfacedepth_l,26,27,3,110,143.4,9.17
11515,morphfaceheight,26,27,2,63,118.21,6.75
11516,morphfaceheight,26,27,3,110,121.83,7.67
11517,upfaceheight,26,27,2,64,74.09,5.19
11518,upfaceheight,26,27,3,114,75.7,5.06
11519,lowfaceheight,26,27,2,63,66.12,5.04
11520,lowfaceheight,26,27,3,110,68.92,5.72
11521,incanthwidth,26,27,2,64,31.57,2.52
11522,incanthwidth,26,27,3,114,32.02,2.67
11523,outcanthwidth,26,27,2,64,85.56,3.34
11524,outcanthwidth,26,27,3,113,86.73,3.6
11525,palpfislength_r,26,27,2,64,27.85,1.7
11526,palpfislength_r,26,27,3,113,28.09,1.68
11527,palpfislength_l,26,27,2,64,27.59,1.79
11528,palpfislength_l,26,27,3,113,27.94,1.83
11529,nasalwidth,26,27,2,64,31.84,2.25
11530,nasalwidth,26,27,3,114,33.7,3.13
11531,subnasalwidth,26,27,2,63,17.32,2.14
11532,subnasalwidth,26,27,3,113,18.4,2.7
11533,nasalpro,26,27,2,64,20.17,1.8
11534,nasalpro,26,27,3,114,20.4,1.84
11535,nasalalalength_r,26,27,2,64,31.39,2.11
11536,nasalalalength_r,26,27,3,114,33.01,2.73
11537,nasalalalength_l,26,27,2,64,31.48,2.17
11538,nasalalalength_l,26,27,3,114,33.02,2.76
11539,nasalheight,26,27,2,64,54.75,4.48
11540,nasalheight,26,27,3,114,55.38,4.27
11541,nasalbdglength,26,27,2,64,47.61,3.83
11542,nasalbdglength,26,27,3,114,48.38,3.79
11543,labfiswidth,26,27,2,64,47.9,3.86
11544,labfiswidth,26,27,3,114,49.13,3.91
11545,philwidth,26,27,2,64,11.83,1.88
11546,philwidth,26,27,3,114,12.55,1.93
11547,phillength,26,27,2,64,14,2.54
11548,phillength,26,27,3,114,14.91,2.54
11549,uplipheight,26,27,2,64,20.3,2.89
11550,uplipheight,26,27,3,114,21.28,2.74
11551,lowlipheight,26,27,2,64,17.66,2.06
11552,lowlipheight,26,27,3,113,18.25,2.52
11553,upvermheight,26,27,2,64,7.51,1.67
11554,upvermheight,26,27,3,114,7.59,1.53
11555,lowvermheight,26,27,2,64,8.71,1.66
11556,lowvermheight,26,27,3,114,8.61,1.92
11557,cutlowlipheight,26,27,2,64,10.81,2.04
11558,cutlowlipheight,26,27,3,113,11.55,2.43
11559,maxcranwidth,39,41,2,41,145.41,5.22
11560,maxcranwidth,39,41,3,63,148.49,6.72
11561,minfrntwidth,39,41,2,41,106.9,7.27
11562,minfrntwidth,39,41,3,63,107.24,7.21
11563,maxfacewidth,39,41,2,38,128.76,7.04
11564,maxfacewidth,39,41,3,59,133.29,9.19
11565,mandwidth,39,41,2,41,96.8,6.58
11566,mandwidth,39,41,3,63,100.1,8.5
11567,maxcranlength,39,41,2,40,185.85,8.31
11568,maxcranlength,39,41,3,62,190.4,10.12
11569,cranbasewidth,39,41,2,35,139.2,6.45
11570,cranbasewidth,39,41,3,56,143.35,8.04
11571,upfacedepth_r,39,41,2,35,118.7,5.59
11572,upfacedepth_r,39,41,3,56,122.34,7.04
11573,upfacedepth_l,39,41,2,38,118.11,5.42
11574,upfacedepth_l,39,41,3,59,121.47,6.93
11575,midfacedepth_r,39,41,2,35,122.3,6.06
11576,midfacedepth_r,39,41,3,56,126.77,8.11
11577,midfacedepth_l,39,41,2,38,121.62,5.71
11578,midfacedepth_l,39,41,3,59,125.85,7.99
11579,lowfacedepth_r,39,41,2,34,139.89,7.21
11580,lowfacedepth_r,39,41,3,55,145.09,9.79
11581,lowfacedepth_l,39,41,2,37,139.11,6.51
11582,lowfacedepth_l,39,41,3,58,144.09,9.4
11583,morphfaceheight,39,41,2,40,116.46,7.2
11584,morphfaceheight,39,41,3,62,120.67,8.85
11585,upfaceheight,39,41,2,40,72.77,4.91
11586,upfaceheight,39,41,3,62,75.31,5.73
11587,lowfaceheight,39,41,2,40,65.37,5.9
11588,lowfaceheight,39,41,3,62,68.25,7.01
11589,incanthwidth,39,41,2,41,31.16,2.93
11590,incanthwidth,39,41,3,63,31.96,3.02
11591,outcanthwidth,39,41,2,40,85.14,4.67
11592,outcanthwidth,39,41,3,61,86.07,4.72
11593,palpfislength_r,39,41,2,40,27.69,2.33
11594,palpfislength_r,39,41,3,61,27.75,2.24
11595,palpfislength_l,39,41,2,40,27.55,2.12
11596,palpfislength_l,39,41,3,61,27.59,2.07
11597,nasalwidth,39,41,2,41,33.08,2.87
11598,nasalwidth,39,41,3,63,34.46,3.52
11599,subnasalwidth,39,41,2,41,17.35,2.82
11600,subnasalwidth,39,41,3,63,18.58,3.49
11601,nasalpro,39,41,2,41,20.94,1.71
11602,nasalpro,39,41,3,63,21.24,1.85
11603,nasalalalength_r,39,41,2,41,32.18,2
11604,nasalalalength_r,39,41,3,63,33.83,3.22
11605,nasalalalength_l,39,41,2,41,32.44,1.93
11606,nasalalalength_l,39,41,3,63,34.08,3.14
11607,nasalheight,39,41,2,41,52.75,4.33
11608,nasalheight,39,41,3,63,54.32,4.73
11609,nasalbdglength,39,41,2,41,45.43,3.92
11610,nasalbdglength,39,41,3,63,47.15,4.5
11611,labfiswidth,39,41,2,40,49.11,4.06
11612,labfiswidth,39,41,3,62,49.94,4.38
11613,philwidth,39,41,2,40,12.18,2.02
11614,philwidth,39,41,3,62,12.55,2.09
11615,phillength,39,41,2,40,14.94,2.73
11616,phillength,39,41,3,62,16.08,3.07
11617,uplipheight,39,41,2,40,20.43,2.78
11618,uplipheight,39,41,3,62,21.69,3.24
11619,lowlipheight,39,41,2,40,17.03,2.64
11620,lowlipheight,39,41,3,62,17.87,2.94
11621,upvermheight,39,41,2,40,6.58,1.41
11622,upvermheight,39,41,3,62,6.73,1.62
11623,lowvermheight,39,41,2,40,7.35,1.9
11624,lowvermheight,39,41,3,62,7.3,1.85
11625,cutlowlipheight,39,41,2,40,11.11,2.72
11626,cutlowlipheight,39,41,3,62,12.15,3
11627,maxcranwidth,33,35,2,63,145.48,6.13
11628,maxcranwidth,33,35,3,82,146.89,6.94
11629,minfrntwidth,33,35,2,63,106.27,8.05
11630,minfrntwidth,33,35,3,82,108.22,9.84
11631,maxfacewidth,33,35,2,58,130.26,5.3
11632,maxfacewidth,33,35,3,75,131.99,6.87
11633,mandwidth,33,35,2,63,98.57,7.31
11634,mandwidth,33,35,3,83,99.4,8.3
11635,maxcranlength,33,35,2,63,186.63,5.97
11636,maxcranlength,33,35,3,83,188.67,7.96
11637,cranbasewidth,33,35,2,67,139.41,4.51
11638,cranbasewidth,33,35,3,87,141.48,6.35
11639,upfacedepth_r,33,35,2,68,119.19,4.81
11640,upfacedepth_r,33,35,3,88,120.75,5.68
11641,upfacedepth_l,33,35,2,67,118.66,5.01
11642,upfacedepth_l,33,35,3,87,120.33,5.94
11643,midfacedepth_r,33,35,2,68,123.52,4.38
11644,midfacedepth_r,33,35,3,88,125.62,5.9
11645,midfacedepth_l,33,35,2,67,122.54,4.73
11646,midfacedepth_l,33,35,3,87,124.74,6.28
11647,lowfacedepth_r,33,35,2,68,140.12,5.49
11648,lowfacedepth_r,33,35,3,88,142.59,7.28
11649,lowfacedepth_l,33,35,2,67,139.62,5.27
11650,lowfacedepth_l,33,35,3,87,142.07,7.19
11651,morphfaceheight,33,35,2,68,119.59,6.12
11652,morphfaceheight,33,35,3,88,121.44,6.85
11653,upfaceheight,33,35,2,68,75.22,4.15
11654,upfaceheight,33,35,3,88,76.02,4.29
11655,lowfaceheight,33,35,2,68,66.77,5.16
11656,lowfaceheight,33,35,3,88,68.4,5.89
11657,incanthwidth,33,35,2,67,30.78,2.64
11658,incanthwidth,33,35,3,87,30.98,3
11659,outcanthwidth,33,35,2,67,84.8,3.47
11660,outcanthwidth,33,35,3,86,85.61,3.91
11661,palpfislength_r,33,35,2,66,27.76,1.89
11662,palpfislength_r,33,35,3,85,28.03,1.97
11663,palpfislength_l,33,35,2,67,27.68,2.09
11664,palpfislength_l,33,35,3,86,27.98,2.07
11665,nasalwidth,33,35,2,68,32.79,2.39
11666,nasalwidth,33,35,3,88,33.49,2.72
11667,subnasalwidth,33,35,2,68,17.97,2.39
11668,subnasalwidth,33,35,3,88,18.28,2.54
11669,nasalpro,33,35,2,68,20.35,1.98
11670,nasalpro,33,35,3,88,20.38,1.95
11671,nasalalalength_r,33,35,2,67,31.57,2.01
11672,nasalalalength_r,33,35,3,87,32.47,2.6
11673,nasalalalength_l,33,35,2,68,31.66,1.8
11674,nasalalalength_l,33,35,3,88,32.55,2.49
11675,nasalheight,33,35,2,68,55.05,3.9
11676,nasalheight,33,35,3,88,55.44,3.91
11677,nasalbdglength,33,35,2,68,47.51,3.85
11678,nasalbdglength,33,35,3,88,48.25,4.11
11679,labfiswidth,33,35,2,68,48.33,4.15
11680,labfiswidth,33,35,3,88,49.4,4.59
11681,philwidth,33,35,2,68,11.87,1.79
11682,philwidth,33,35,3,88,12.21,1.83
11683,phillength,33,35,2,68,15.21,2.04
11684,phillength,33,35,3,88,15.67,2.24
11685,uplipheight,33,35,2,68,20.99,2.03
11686,uplipheight,33,35,3,88,21.5,2.27
11687,lowlipheight,33,35,2,68,17.4,2.09
11688,lowlipheight,33,35,3,88,17.74,2.2
11689,upvermheight,33,35,2,68,6.88,1.32
11690,upvermheight,33,35,3,88,7.01,1.42
11691,lowvermheight,33,35,2,68,7.61,1.65
11692,lowvermheight,33,35,3,88,7.75,1.75
11693,cutlowlipheight,33,35,2,68,11.36,1.95
11694,cutlowlipheight,33,35,3,88,11.69,2.08
11695,maxcranwidth,22,23,1,40,151.63,5.45
11696,minfrntwidth,22,23,1,40,108.95,6.96
11697,maxfacewidth,22,23,1,40,135.35,6.37
11698,mandwidth,22,23,1,40,103.05,5.66
11699,maxcranlength,22,23,1,40,197.23,6.66
11700,cranbasewidth,22,23,1,43,145.77,5.49
11701,upfacedepth_r,22,23,1,43,125.4,5.18
11702,upfacedepth_l,22,23,1,43,124.81,5.31
11703,midfacedepth_r,22,23,1,43,132,5.74
11704,midfacedepth_l,22,23,1,43,131.18,5.11
11705,lowfacedepth_r,22,23,1,42,149.9,6.69
11706,lowfacedepth_l,22,23,1,42,149.31,6.12
11707,morphfaceheight,22,23,1,42,125.85,6.37
11708,upfaceheight,22,23,1,43,77.04,4.68
11709,lowfaceheight,22,23,1,42,72.45,5.38
11710,incanthwidth,22,23,1,42,32.11,2.82
11711,outcanthwidth,22,23,1,41,88.2,4.22
11712,palpfislength_r,22,23,1,40,29.02,1.96
11713,palpfislength_l,22,23,1,41,28.79,1.92
11714,nasalwidth,22,23,1,42,35.72,2.45
11715,subnasalwidth,22,23,1,43,18.75,2.31
11716,nasalpro,22,23,1,43,21.08,1.78
11717,nasalalalength_r,22,23,1,43,34.81,1.98
11718,nasalalalength_l,22,23,1,42,34.94,1.93
11719,nasalheight,22,23,1,43,56.28,3.45
11720,nasalbdglength,22,23,1,43,49.12,3.71
11721,labfiswidth,22,23,1,43,49.36,3.58
11722,philwidth,22,23,1,42,12.83,1.68
11723,phillength,22,23,1,42,15.34,2.65
11724,uplipheight,22,23,1,43,21.9,3.3
11725,lowlipheight,22,23,1,42,19.62,2.87
11726,upvermheight,22,23,1,42,7.62,1.91
11727,lowvermheight,22,23,1,43,9.54,2.02
11728,cutlowlipheight,22,23,1,42,12.21,2.52
11729,maxcranwidth,11,12,2,20,144.05,5.84
11730,maxcranwidth,11,12,3,41,146.24,6.01
11731,minfrntwidth,11,12,2,20,108.05,8.24
11732,minfrntwidth,11,12,3,41,107.17,9.2
11733,maxfacewidth,11,12,2,20,124.6,6.63
11734,maxfacewidth,11,12,3,41,127.76,6.99
11735,mandwidth,11,12,2,18,93.83,6.16
11736,mandwidth,11,12,3,38,95.32,5.97
11737,maxcranlength,11,12,2,20,179.15,5.66
11738,maxcranlength,11,12,3,41,182.2,6.6
11739,cranbasewidth,11,12,2,22,135.8,7.59
11740,cranbasewidth,11,12,3,45,138.52,6.69
11741,upfacedepth_r,11,12,2,22,113.28,5.53
11742,upfacedepth_r,11,12,3,45,115.45,5.84
11743,upfacedepth_l,11,12,2,22,112.23,4.95
11744,upfacedepth_l,11,12,3,45,114.14,5.05
11745,midfacedepth_r,11,12,2,22,118.19,6.49
11746,midfacedepth_r,11,12,3,45,120.17,6.16
11747,midfacedepth_l,11,12,2,22,117.08,5.33
11748,midfacedepth_l,11,12,3,45,118.78,4.94
11749,lowfacedepth_r,11,12,2,22,130.58,8.26
11750,lowfacedepth_r,11,12,3,45,132.33,7.82
11751,lowfacedepth_l,11,12,2,22,129.91,8.06
11752,lowfacedepth_l,11,12,3,45,131.49,7.23
11753,morphfaceheight,11,12,2,22,109.05,5.28
11754,morphfaceheight,11,12,3,45,109.85,6.05
11755,upfaceheight,11,12,2,22,67.83,3.84
11756,upfaceheight,11,12,3,45,68.17,4.37
11757,lowfaceheight,11,12,2,22,62.19,4.49
